0.01000 	 0.01002 	 0.00024
0.02000 	 0.02004 	 0.00048
0.03000 	 0.03005 	 0.00072
0.04000 	 0.04007 	 0.00096
0.05000 	 0.05011 	 0.00120
0.06000 	 0.06015 	 0.00144
0.07000 	 0.07022 	 0.00168
0.08000 	 0.08031 	 0.00192
0.09000 	 0.09043 	 0.00216
0.10000 	 0.10059 	 0.00240
0.11000 	 0.11078 	 0.00264
0.12000 	 0.12102 	 0.00288
0.13000 	 0.13131 	 0.00312
0.14000 	 0.14165 	 0.00337
0.15000 	 0.15206 	 0.00361
0.16000 	 0.16252 	 0.00386
0.17000 	 0.17306 	 0.00410
0.18000 	 0.18367 	 0.00435
0.19000 	 0.19436 	 0.00460
0.20000 	 0.20513 	 0.00484
0.21000 	 0.21599 	 0.00509
0.22000 	 0.22695 	 0.00534
0.23000 	 0.23800 	 0.00560
0.24000 	 0.24915 	 0.00585
0.25000 	 0.26041 	 0.00611
0.26000 	 0.27179 	 0.00636
0.27000 	 0.28328 	 0.00662
0.28000 	 0.29489 	 0.00688
0.29000 	 0.30662 	 0.00714
0.30000 	 0.31849 	 0.00740
0.31000 	 0.33049 	 0.00767
0.32000 	 0.34263 	 0.00793
0.33000 	 0.35491 	 0.00820
0.34000 	 0.36734 	 0.00847
0.35000 	 0.37992 	 0.00874
0.36000 	 0.39266 	 0.00901
0.37000 	 0.40555 	 0.00929
0.38000 	 0.41861 	 0.00956
0.39000 	 0.43183 	 0.00984
0.40000 	 0.44523 	 0.01012
0.41000 	 0.45880 	 0.01041
0.42000 	 0.47254 	 0.01069
0.43000 	 0.48647 	 0.01098
0.44000 	 0.50058 	 0.01127
0.45000 	 0.51488 	 0.01156
0.46000 	 0.52936 	 0.01185
0.47000 	 0.54403 	 0.01214
0.48000 	 0.55890 	 0.01244
0.49000 	 0.57396 	 0.01274
0.50000 	 0.58922 	 0.01304
0.51000 	 0.60468 	 0.01334
0.52000 	 0.62033 	 0.01365
0.53000 	 0.63618 	 0.01395
0.54000 	 0.65224 	 0.01426
0.55000 	 0.66849 	 0.01457
0.56000 	 0.68493 	 0.01488
0.57000 	 0.70158 	 0.01519
