0.01000 	 0.02527 	 0.00849
0.02000 	 0.05053 	 0.01698
0.03000 	 0.07579 	 0.02546
0.04000 	 0.10106 	 0.03395
0.05000 	 0.12636 	 0.04243
0.06000 	 0.15169 	 0.05092
0.07000 	 0.17708 	 0.05941
0.08000 	 0.20252 	 0.06792
0.09000 	 0.22803 	 0.07643
0.10000 	 0.25363 	 0.08496
0.11000 	 0.27933 	 0.09350
0.12000 	 0.30512 	 0.10205
0.13000 	 0.33103 	 0.11063
0.14000 	 0.35707 	 0.11923
0.15000 	 0.38323 	 0.12784
0.16000 	 0.40954 	 0.13648
0.17000 	 0.43599 	 0.14514
0.18000 	 0.46260 	 0.15382
0.19000 	 0.48936 	 0.16253
0.20000 	 0.51630 	 0.17126
0.21000 	 0.54340 	 0.18001
0.22000 	 0.57068 	 0.18879
0.23000 	 0.59813 	 0.19758
0.24000 	 0.62575 	 0.20640
0.25000 	 0.65355 	 0.21523
0.26000 	 0.68153 	 0.22409
0.27000 	 0.70968 	 0.23295
0.28000 	 0.73799 	 0.24182
0.29000 	 0.76647 	 0.25071
0.30000 	 0.79510 	 0.25959
0.31000 	 0.82387 	 0.26847
0.32000 	 0.85278 	 0.27735
0.33000 	 0.88181 	 0.28621
0.34000 	 0.91095 	 0.29505
0.35000 	 0.94018 	 0.30387
0.36000 	 0.96948 	 0.31265
0.37000 	 0.99883 	 0.32139
0.38000 	 1.02820 	 0.33008
0.39000 	 1.05758 	 0.33870
0.40000 	 1.08694 	 0.34726
0.41000 	 1.11624 	 0.35573
0.42000 	 1.14546 	 0.36412
0.43000 	 1.17455 	 0.37239
0.44000 	 1.20348 	 0.38055
0.45000 	 1.23222 	 0.38857
0.46000 	 1.26072 	 0.39645
0.47000 	 1.28893 	 0.40416
0.48000 	 1.31682 	 0.41170
0.49000 	 1.34433 	 0.41904
0.50000 	 1.37141 	 0.42618
0.51000 	 1.39802 	 0.43308
0.52000 	 1.42410 	 0.43975
0.53000 	 1.44959 	 0.44615
0.54000 	 1.47445 	 0.45228
0.55000 	 1.49861 	 0.45811
0.56000 	 1.52201 	 0.46363
0.57000 	 1.54461 	 0.46882
0.58000 	 1.56635 	 0.47366
0.59000 	 1.58716 	 0.47813
0.60000 	 1.60700 	 0.48222
0.61000 	 1.62580 	 0.48592
0.62000 	 1.64352 	 0.48920
0.63000 	 1.66011 	 0.49205
0.64000 	 1.67552 	 0.49447
0.65000 	 1.68969 	 0.49643
0.66000 	 1.70260 	 0.49792
0.67000 	 1.71420 	 0.49894
0.68000 	 1.72446 	 0.49948
0.69000 	 1.73334 	 0.49953
