0.01000 	 0.02915 	 0.00296
0.02000 	 0.05828 	 0.00593
0.03000 	 0.08741 	 0.00889
0.04000 	 0.11655 	 0.01185
0.05000 	 0.14573 	 0.01481
0.06000 	 0.17494 	 0.01777
0.07000 	 0.20422 	 0.02073
0.08000 	 0.23356 	 0.02370
0.09000 	 0.26298 	 0.02667
0.10000 	 0.29250 	 0.02965
0.11000 	 0.32212 	 0.03263
0.12000 	 0.35187 	 0.03561
0.13000 	 0.38174 	 0.03860
0.14000 	 0.41175 	 0.04160
0.15000 	 0.44191 	 0.04461
0.16000 	 0.47222 	 0.04762
0.17000 	 0.50269 	 0.05064
0.18000 	 0.53334 	 0.05366
0.19000 	 0.56416 	 0.05670
0.20000 	 0.59516 	 0.05974
0.21000 	 0.62634 	 0.06279
0.22000 	 0.65770 	 0.06584
0.23000 	 0.68924 	 0.06890
0.24000 	 0.72097 	 0.07196
0.25000 	 0.75287 	 0.07503
0.26000 	 0.78494 	 0.07810
0.27000 	 0.81718 	 0.08118
0.28000 	 0.84957 	 0.08425
0.29000 	 0.88210 	 0.08732
0.30000 	 0.91477 	 0.09039
0.31000 	 0.94755 	 0.09345
0.32000 	 0.98043 	 0.09651
0.33000 	 1.01338 	 0.09955
0.34000 	 1.04639 	 0.10258
0.35000 	 1.07942 	 0.10559
0.36000 	 1.11245 	 0.10859
0.37000 	 1.14545 	 0.11156
0.38000 	 1.17838 	 0.11451
0.39000 	 1.21120 	 0.11742
0.40000 	 1.24388 	 0.12030
0.41000 	 1.27637 	 0.12314
0.42000 	 1.30862 	 0.12593
0.43000 	 1.34059 	 0.12867
0.44000 	 1.37222 	 0.13136
0.45000 	 1.40346 	 0.13398
0.46000 	 1.43425 	 0.13654
0.47000 	 1.46454 	 0.13903
0.48000 	 1.49426 	 0.14144
0.49000 	 1.52335 	 0.14376
0.50000 	 1.55175 	 0.14599
0.51000 	 1.57938 	 0.14812
0.52000 	 1.60618 	 0.15015
0.53000 	 1.63208 	 0.15207
0.54000 	 1.65702 	 0.15387
0.55000 	 1.68092 	 0.15555
0.56000 	 1.70372 	 0.15709
0.57000 	 1.72535 	 0.15850
0.58000 	 1.74575 	 0.15977
0.59000 	 1.76486 	 0.16089
0.60000 	 1.78260 	 0.16186
0.61000 	 1.79894 	 0.16267
0.62000 	 1.81380 	 0.16332
0.63000 	 1.82716 	 0.16380
0.64000 	 1.83894 	 0.16411
0.65000 	 1.84913 	 0.16425
0.66000 	 1.85768 	 0.16421
0.67000 	 1.86457 	 0.16400
0.68000 	 1.86977 	 0.16360
0.69000 	 1.87325 	 0.16302
0.70000 	 1.87503 	 0.16227
0.71000 	 1.87508 	 0.16133
