0.01000 	 0.02213 	 0.00492
0.02000 	 0.04425 	 0.00983
0.03000 	 0.06637 	 0.01474
0.04000 	 0.08850 	 0.01965
0.05000 	 0.11065 	 0.02456
0.06000 	 0.13284 	 0.02948
0.07000 	 0.15507 	 0.03439
0.08000 	 0.17735 	 0.03931
0.09000 	 0.19969 	 0.04424
0.10000 	 0.22211 	 0.04918
0.11000 	 0.24462 	 0.05413
0.12000 	 0.26722 	 0.05908
0.13000 	 0.28992 	 0.06405
0.14000 	 0.31273 	 0.06903
0.15000 	 0.33566 	 0.07402
0.16000 	 0.35872 	 0.07902
0.17000 	 0.38192 	 0.08404
0.18000 	 0.40526 	 0.08908
0.19000 	 0.42876 	 0.09413
0.20000 	 0.45241 	 0.09920
0.21000 	 0.47622 	 0.10428
0.22000 	 0.50021 	 0.10938
0.23000 	 0.52436 	 0.11450
0.24000 	 0.54870 	 0.11963
0.25000 	 0.57321 	 0.12478
0.26000 	 0.59791 	 0.12995
0.27000 	 0.62279 	 0.13513
0.28000 	 0.64785 	 0.14032
0.29000 	 0.67310 	 0.14553
0.30000 	 0.69854 	 0.15075
0.31000 	 0.72415 	 0.15598
0.32000 	 0.74994 	 0.16122
0.33000 	 0.77590 	 0.16646
0.34000 	 0.80203 	 0.17171
0.35000 	 0.82831 	 0.17696
0.36000 	 0.85475 	 0.18220
0.37000 	 0.88132 	 0.18744
0.38000 	 0.90802 	 0.19268
0.39000 	 0.93483 	 0.19790
0.40000 	 0.96174 	 0.20310
0.41000 	 0.98873 	 0.20829
0.42000 	 1.01578 	 0.21344
0.43000 	 1.04288 	 0.21857
0.44000 	 1.06999 	 0.22366
0.45000 	 1.09710 	 0.22871
0.46000 	 1.12418 	 0.23370
0.47000 	 1.15119 	 0.23865
0.48000 	 1.17812 	 0.24353
0.49000 	 1.20492 	 0.24833
0.50000 	 1.23157 	 0.25306
0.51000 	 1.25803 	 0.25771
0.52000 	 1.28425 	 0.26226
0.53000 	 1.31021 	 0.26671
0.54000 	 1.33585 	 0.27104
0.55000 	 1.36115 	 0.27525
0.56000 	 1.38604 	 0.27934
0.57000 	 1.41049 	 0.28328
0.58000 	 1.43446 	 0.28707
0.59000 	 1.45788 	 0.29070
0.60000 	 1.48072 	 0.29417
0.61000 	 1.50292 	 0.29745
0.62000 	 1.52444 	 0.30054
0.63000 	 1.54522 	 0.30343
0.64000 	 1.56522 	 0.30611
0.65000 	 1.58439 	 0.30858
0.66000 	 1.60267 	 0.31081
0.67000 	 1.62002 	 0.31281
0.68000 	 1.63640 	 0.31457
0.69000 	 1.65177 	 0.31607
0.70000 	 1.66607 	 0.31730
0.71000 	 1.67927 	 0.31827
0.72000 	 1.69133 	 0.31897
0.73000 	 1.70221 	 0.31938
0.74000 	 1.71190 	 0.31951
0.75000 	 1.72034 	 0.31935
0.76000 	 1.72754 	 0.31890
0.77000 	 1.73345 	 0.31815
0.78000 	 1.73807 	 0.31710
0.79000 	 1.74138 	 0.31575
0.80000 	 1.74338 	 0.31411
0.81000 	 1.74405 	 0.31217
0.82000 	 1.74341 	 0.30993
0.83000 	 1.74145 	 0.30740
0.84000 	 1.73819 	 0.30458
0.85000 	 1.73363 	 0.30147
0.86000 	 1.72779 	 0.29809
0.87000 	 1.72070 	 0.29443
0.88000 	 1.71238 	 0.29050
0.89000 	 1.70286 	 0.28631
0.90000 	 1.69217 	 0.28187
0.91000 	 1.68035 	 0.27719
0.92000 	 1.66743 	 0.27227
0.93000 	 1.65345 	 0.26712
0.94000 	 1.63846 	 0.26176
0.95000 	 1.62251 	 0.25620
0.96000 	 1.60563 	 0.25043
0.97000 	 1.58787 	 0.24449
0.98000 	 1.56929 	 0.23836
0.99000 	 1.54993 	 0.23208
1.00000 	 1.52985 	 0.22563
1.01000 	 1.50909 	 0.21905
1.02000 	 1.48770 	 0.21233
1.03000 	 1.46574 	 0.20549
1.04000 	 1.44324 	 0.19854
1.05000 	 1.42027 	 0.19148
1.06000 	 1.39687 	 0.18433
1.07000 	 1.37309 	 0.17709
1.08000 	 1.34896 	 0.16977
1.09000 	 1.32453 	 0.16239
1.10000 	 1.29985 	 0.15494
1.11000 	 1.27496 	 0.14744
1.12000 	 1.24989 	 0.13990
1.13000 	 1.22468 	 0.13231
1.14000 	 1.19936 	 0.12469
1.15000 	 1.17398 	 0.11704
1.16000 	 1.14855 	 0.10937
1.17000 	 1.12311 	 0.10168
1.18000 	 1.09769 	 0.09398
1.19000 	 1.07232 	 0.08626
1.20000 	 1.04700 	 0.07854
1.21000 	 1.02178 	 0.07081
1.22000 	 0.99666 	 0.06309
1.23000 	 0.97168 	 0.05536
1.24000 	 0.94683 	 0.04764
1.25000 	 0.92214 	 0.03992
1.26000 	 0.89763 	 0.03221
1.27000 	 0.87329 	 0.02450
1.28000 	 0.84916 	 0.01680
1.29000 	 0.82522 	 0.00911
1.30000 	 0.80150 	 0.00143
1.31000 	 0.77800 	 -0.00625
1.32000 	 0.75472 	 -0.01391
1.33000 	 0.73167 	 -0.02157
1.34000 	 0.70885 	 -0.02923
1.35000 	 0.68627 	 -0.03688
1.36000 	 0.66392 	 -0.04453
1.37000 	 0.64181 	 -0.05217
1.38000 	 0.61993 	 -0.05981
1.39000 	 0.59829 	 -0.06746
1.40000 	 0.57689 	 -0.07510
1.41000 	 0.55571 	 -0.08275
1.42000 	 0.53477 	 -0.09041
1.43000 	 0.51405 	 -0.09808
1.44000 	 0.49355 	 -0.10576
1.45000 	 0.47326 	 -0.11345
1.46000 	 0.45319 	 -0.12115
