0.01000 	 0.00975 	 0.00717
0.02000 	 0.01949 	 0.01433
0.03000 	 0.02923 	 0.02149
0.04000 	 0.03898 	 0.02865
0.05000 	 0.04873 	 0.03581
0.06000 	 0.05850 	 0.04297
0.07000 	 0.06829 	 0.05014
0.08000 	 0.07811 	 0.05732
0.09000 	 0.08795 	 0.06450
0.10000 	 0.09783 	 0.07170
0.11000 	 0.10774 	 0.07891
0.12000 	 0.11770 	 0.08614
0.13000 	 0.12771 	 0.09339
0.14000 	 0.13777 	 0.10065
0.15000 	 0.14788 	 0.10794
0.16000 	 0.15806 	 0.11525
0.17000 	 0.16831 	 0.12259
0.18000 	 0.17862 	 0.12995
0.19000 	 0.18901 	 0.13735
0.20000 	 0.19948 	 0.14477
0.21000 	 0.21004 	 0.15223
0.22000 	 0.22068 	 0.15972
0.23000 	 0.23142 	 0.16724
0.24000 	 0.24225 	 0.17481
0.25000 	 0.25319 	 0.18241
0.26000 	 0.26423 	 0.19005
0.27000 	 0.27538 	 0.19774
0.28000 	 0.28664 	 0.20546
0.29000 	 0.29803 	 0.21323
0.30000 	 0.30953 	 0.22105
0.31000 	 0.32116 	 0.22891
0.32000 	 0.33292 	 0.23681
0.33000 	 0.34481 	 0.24477
0.34000 	 0.35683 	 0.25277
0.35000 	 0.36900 	 0.26082
0.36000 	 0.38131 	 0.26892
0.37000 	 0.39376 	 0.27707
0.38000 	 0.40636 	 0.28527
0.39000 	 0.41911 	 0.29352
0.40000 	 0.43201 	 0.30182
0.41000 	 0.44507 	 0.31017
0.42000 	 0.45828 	 0.31856
0.43000 	 0.47165 	 0.32701
0.44000 	 0.48519 	 0.33550
0.45000 	 0.49888 	 0.34403
0.46000 	 0.51273 	 0.35261
0.47000 	 0.52675 	 0.36124
0.48000 	 0.54093 	 0.36990
0.49000 	 0.55528 	 0.37860
0.50000 	 0.56978 	 0.38735
0.51000 	 0.58445 	 0.39612
0.52000 	 0.59928 	 0.40493
0.53000 	 0.61427 	 0.41376
0.54000 	 0.62941 	 0.42262
0.55000 	 0.64471 	 0.43150
0.56000 	 0.66016 	 0.44040
0.57000 	 0.67576 	 0.44932
0.58000 	 0.69150 	 0.45824
0.59000 	 0.70738 	 0.46716
0.60000 	 0.72339 	 0.47608
0.61000 	 0.73953 	 0.48500
0.62000 	 0.75580 	 0.49390
0.63000 	 0.77217 	 0.50278
0.64000 	 0.78866 	 0.51163
0.65000 	 0.80524 	 0.52044
0.66000 	 0.82191 	 0.52922
0.67000 	 0.83865 	 0.53794
0.68000 	 0.85547 	 0.54660
0.69000 	 0.87234 	 0.55520
0.70000 	 0.88926 	 0.56372
0.71000 	 0.90621 	 0.57215
0.72000 	 0.92318 	 0.58048
0.73000 	 0.94015 	 0.58870
0.74000 	 0.95711 	 0.59681
0.75000 	 0.97404 	 0.60478
0.76000 	 0.99093 	 0.61261
0.77000 	 1.00776 	 0.62029
0.78000 	 1.02451 	 0.62780
0.79000 	 1.04116 	 0.63513
0.80000 	 1.05769 	 0.64227
0.81000 	 1.07408 	 0.64920
0.82000 	 1.09032 	 0.65591
0.83000 	 1.10637 	 0.66240
0.84000 	 1.12223 	 0.66863
0.85000 	 1.13786 	 0.67461
0.86000 	 1.15324 	 0.68032
0.87000 	 1.16836 	 0.68574
0.88000 	 1.18318 	 0.69086
0.89000 	 1.19769 	 0.69566
0.90000 	 1.21186 	 0.70014
0.91000 	 1.22567 	 0.70428
0.92000 	 1.23910 	 0.70807
0.93000 	 1.25212 	 0.71149
0.94000 	 1.26471 	 0.71453
0.95000 	 1.27685 	 0.71719
0.96000 	 1.28852 	 0.71945
0.97000 	 1.29969 	 0.72130
0.98000 	 1.31035 	 0.72273
0.99000 	 1.32048 	 0.72373
1.00000 	 1.33006 	 0.72429
1.01000 	 1.33907 	 0.72441
1.02000 	 1.34749 	 0.72408
1.03000 	 1.35531 	 0.72329
1.04000 	 1.36253 	 0.72204
1.05000 	 1.36911 	 0.72032
1.06000 	 1.37506 	 0.71814
1.07000 	 1.38037 	 0.71548
1.08000 	 1.38502 	 0.71236
1.09000 	 1.38901 	 0.70876
1.10000 	 1.39234 	 0.70469
1.11000 	 1.39500 	 0.70016
1.12000 	 1.39700 	 0.69516
1.13000 	 1.39832 	 0.68970
1.14000 	 1.39899 	 0.68378
1.15000 	 1.39899 	 0.67741
1.16000 	 1.39834 	 0.67060
1.17000 	 1.39704 	 0.66336
1.18000 	 1.39510 	 0.65569
1.19000 	 1.39253 	 0.64760
1.20000 	 1.38934 	 0.63911
1.21000 	 1.38555 	 0.63022
1.22000 	 1.38118 	 0.62095
1.23000 	 1.37622 	 0.61130
1.24000 	 1.37071 	 0.60130
1.25000 	 1.36467 	 0.59094
1.26000 	 1.35810 	 0.58026
1.27000 	 1.35103 	 0.56925
1.28000 	 1.34348 	 0.55794
1.29000 	 1.33547 	 0.54634
1.30000 	 1.32702 	 0.53445
1.31000 	 1.31816 	 0.52231
1.32000 	 1.30891 	 0.50991
1.33000 	 1.29928 	 0.49728
1.34000 	 1.28931 	 0.48442
1.35000 	 1.27902 	 0.47136
1.36000 	 1.26842 	 0.45810
1.37000 	 1.25754 	 0.44465
1.38000 	 1.24641 	 0.43104
1.39000 	 1.23504 	 0.41728
1.40000 	 1.22347 	 0.40337
1.41000 	 1.21170 	 0.38933
1.42000 	 1.19977 	 0.37516
1.43000 	 1.18769 	 0.36089
1.44000 	 1.17548 	 0.34652
1.45000 	 1.16317 	 0.33205
1.46000 	 1.15077 	 0.31751
1.47000 	 1.13830 	 0.30290
1.48000 	 1.12578 	 0.28822
1.49000 	 1.11323 	 0.27349
1.50000 	 1.10066 	 0.25872
1.51000 	 1.08809 	 0.24390
1.52000 	 1.07554 	 0.22905
1.53000 	 1.06302 	 0.21418
1.54000 	 1.05054 	 0.19928
1.55000 	 1.03812 	 0.18437
1.56000 	 1.02576 	 0.16944
1.57000 	 1.01349 	 0.15451
1.58000 	 1.00132 	 0.13958
1.59000 	 0.98924 	 0.12464
1.60000 	 0.97728 	 0.10971
1.61000 	 0.96544 	 0.09478
1.62000 	 0.95373 	 0.07986
1.63000 	 0.94216 	 0.06495
1.64000 	 0.93074 	 0.05006
1.65000 	 0.91947 	 0.03517
1.66000 	 0.90836 	 0.02030
1.67000 	 0.89742 	 0.00544
1.68000 	 0.88665 	 -0.00940
1.69000 	 0.87605 	 -0.02423
1.70000 	 0.86563 	 -0.03904
1.71000 	 0.85539 	 -0.05384
1.72000 	 0.84534 	 -0.06862
1.73000 	 0.83548 	 -0.08339
1.74000 	 0.82582 	 -0.09814
1.75000 	 0.81634 	 -0.11289
1.76000 	 0.80707 	 -0.12762
1.77000 	 0.79799 	 -0.14234
1.78000 	 0.78910 	 -0.15706
1.79000 	 0.78042 	 -0.17176
1.80000 	 0.77194 	 -0.18646
1.81000 	 0.76366 	 -0.20115
1.82000 	 0.75558 	 -0.21584
1.83000 	 0.74769 	 -0.23053
1.84000 	 0.74001 	 -0.24521
1.85000 	 0.73252 	 -0.25989
1.86000 	 0.72524 	 -0.27458
1.87000 	 0.71814 	 -0.28927
1.88000 	 0.71125 	 -0.30396
1.89000 	 0.70454 	 -0.31865
1.90000 	 0.69803 	 -0.33335
1.91000 	 0.69170 	 -0.34806
1.92000 	 0.68557 	 -0.36277
1.93000 	 0.67961 	 -0.37749
1.94000 	 0.67384 	 -0.39222
1.95000 	 0.66825 	 -0.40696
1.96000 	 0.66284 	 -0.42171
1.97000 	 0.65760 	 -0.43646
1.98000 	 0.65253 	 -0.45123
1.99000 	 0.64763 	 -0.46600
2.00000 	 0.64289 	 -0.48078
2.01000 	 0.63832 	 -0.49557
2.02000 	 0.63390 	 -0.51036
2.03000 	 0.62964 	 -0.52516
2.04000 	 0.62553 	 -0.53996
2.05000 	 0.62157 	 -0.55476
2.06000 	 0.61775 	 -0.56956
2.07000 	 0.61407 	 -0.58435
2.08000 	 0.61053 	 -0.59914
2.09000 	 0.60711 	 -0.61392
2.10000 	 0.60383 	 -0.62870
2.11000 	 0.60067 	 -0.64345
2.12000 	 0.59763 	 -0.65818
2.13000 	 0.59470 	 -0.67290
2.14000 	 0.59188 	 -0.68758
2.15000 	 0.58917 	 -0.70223
2.16000 	 0.58656 	 -0.71684
2.17000 	 0.58405 	 -0.73141
2.18000 	 0.58162 	 -0.74593
2.19000 	 0.57929 	 -0.76040
2.20000 	 0.57704 	 -0.77480
2.21000 	 0.57486 	 -0.78913
2.22000 	 0.57276 	 -0.80339
2.23000 	 0.57072 	 -0.81756
2.24000 	 0.56875 	 -0.83165
2.25000 	 0.56684 	 -0.84563
2.26000 	 0.56498 	 -0.85950
2.27000 	 0.56316 	 -0.87326
2.28000 	 0.56139 	 -0.88689
2.29000 	 0.55965 	 -0.90038
2.30000 	 0.55795 	 -0.91373
2.31000 	 0.55628 	 -0.92692
2.32000 	 0.55462 	 -0.93995
2.33000 	 0.55299 	 -0.95280
2.34000 	 0.55137 	 -0.96546
2.35000 	 0.54975 	 -0.97792
2.36000 	 0.54813 	 -0.99018
2.37000 	 0.54652 	 -1.00221
2.38000 	 0.54489 	 -1.01402
2.39000 	 0.54325 	 -1.02558
2.40000 	 0.54160 	 -1.03689
2.41000 	 0.53992 	 -1.04793
2.42000 	 0.53822 	 -1.05869
2.43000 	 0.53648 	 -1.06917
2.44000 	 0.53472 	 -1.07935
2.45000 	 0.53291 	 -1.08921
2.46000 	 0.53106 	 -1.09876
2.47000 	 0.52916 	 -1.10797
2.48000 	 0.52721 	 -1.11684
2.49000 	 0.52520 	 -1.12535
2.50000 	 0.52314 	 -1.13351
2.51000 	 0.52102 	 -1.14128
2.52000 	 0.51883 	 -1.14868
2.53000 	 0.51658 	 -1.15569
2.54000 	 0.51425 	 -1.16229
2.55000 	 0.51186 	 -1.16849
2.56000 	 0.50939 	 -1.17427
2.57000 	 0.50685 	 -1.17963
2.58000 	 0.50422 	 -1.18456
2.59000 	 0.50152 	 -1.18906
2.60000 	 0.49874 	 -1.19312
2.61000 	 0.49588 	 -1.19673
2.62000 	 0.49293 	 -1.19990
2.63000 	 0.48991 	 -1.20261
2.64000 	 0.48680 	 -1.20487
2.65000 	 0.48361 	 -1.20668
2.66000 	 0.48033 	 -1.20804
2.67000 	 0.47698 	 -1.20893
2.68000 	 0.47354 	 -1.20937
2.69000 	 0.47002 	 -1.20936
2.70000 	 0.46643 	 -1.20889
2.71000 	 0.46276 	 -1.20798
2.72000 	 0.45901 	 -1.20662
2.73000 	 0.45519 	 -1.20481
2.74000 	 0.45129 	 -1.20257
2.75000 	 0.44733 	 -1.19990
