0.0000000000 	 1.0000000000 	 0.0000000000 	 1.0000000000
0.0400000000 	 1.0407200000 	 0.0407200000 	 1.0327150981
0.0800000000 	 1.0823906840 	 0.0809878040 	 1.0663735379
0.1200000000 	 1.1244060010 	 0.1206426698 	 1.1005861430
0.1600000000 	 1.1660580816 	 0.1594746473 	 1.1348004367
0.2000000000 	 1.2065449880 	 0.1972252924 	 1.1682911114
0.2400000000 	 1.2449867657 	 0.2335923712 	 1.2001610779
0.2800000000 	 1.2804508905 	 0.2682390702 	 1.2293570900
0.3200000000 	 1.3119873065 	 0.3008077998 	 1.2547036325
0.3600000000 	 1.3386719730 	 0.3309380783 	 1.2749576436
0.4000000000 	 1.3596563235 	 0.3582872823 	 1.2888844169
0.4400000000 	 1.3742185404 	 0.3825523869 	 1.2953515637
0.4800000000 	 1.3818114328 	 0.4034903708 	 1.2934334272
0.5200000000 	 1.3821013234 	 0.4209348794 	 1.2825136751
0.5600000000 	 1.3749929567 	 0.4348071159 	 1.2623704465
0.6000000000 	 1.3606370446 	 0.4451197247 	 1.2332280954
0.6400000000 	 1.3394193948 	 0.4519734721 	 1.1957634067
0.6800000000 	 1.3119331401 	 0.4555475797 	 1.1510618794
0.7200000000 	 1.2789378181 	 0.4560853715 	 1.1005293449
0.7600000000 	 1.2413104970 	 0.4538773124 	 1.0457728897
0.8000000000 	 1.1999945592 	 0.4492434970 	 0.9884701123
0.8400000000 	 1.1559512167 	 0.4425172985 	 0.9302459431
0.8800000000 	 1.1101176134 	 0.4340313453 	 0.8725721470
0.9200000000 	 1.0633738311 	 0.4241064234 	 0.8166980882
0.9600000000 	 1.0165196283 	 0.4130434172 	 0.7636145416
1.0000000000 	 0.9702605230 	 0.4011180594 	 0.7140469634
1.0400000000 	 0.9252020105 	 0.3885780629 	 0.6684714649
1.0800000000 	 0.8818502766 	 0.3756421349 	 0.6271456951
1.1200000000 	 0.8406176652 	 0.3625003845 	 0.5901474044
1.1600000000 	 0.8018312731 	 0.3493156921 	 0.5574149114
1.2000000000 	 0.7657432992 	 0.3362256854 	 0.5287854478
1.2400000000 	 0.7325420683 	 0.3233450485 	 0.5040289832
1.2800000000 	 0.7023629449 	 0.3107679604 	 0.4828764429
1.3200000000 	 0.6752986095 	 0.2985705179 	 0.4650421608
1.3600000000 	 0.6514083808 	 0.2868130470 	 0.4502409873
1.4000000000 	 0.6307264208 	 0.2755422399 	 0.4382007792
1.4400000000 	 0.6132687739 	 0.2647930825 	 0.4286711084
1.4800000000 	 0.5990392618 	 0.2545905537 	 0.4214290125
1.5200000000 	 0.5880342963 	 0.2449510913 	 0.4162825269
1.5600000000 	 0.5802466934 	 0.2358838270 	 0.4130726248
1.6000000000 	 0.5756685730 	 0.2273915960 	 0.4116740663
