0.0000000000 	 1.0000000000 	 0.0000000000 	 1.0000000000
0.0300000000 	 1.0304050000 	 0.0304050000 	 1.0243686672
0.0600000000 	 1.0614174211 	 0.0606000411 	 1.0493053942
0.0900000000 	 1.0927982037 	 0.0905280796 	 1.0746731570
0.1200000000 	 1.1242759626 	 0.1201168236 	 1.1002867488
0.1500000000 	 1.1555477681 	 0.1492782881 	 1.1259092385
0.1800000000 	 1.1862811818 	 0.1779089208 	 1.1512497484
0.2100000000 	 1.2161177519 	 0.2058904009 	 1.1759630776
0.2400000000 	 1.2446781263 	 0.2330911883 	 1.1996517294
0.2700000000 	 1.2715688597 	 0.2593688729 	 1.2218708896
0.3000000000 	 1.2963908875 	 0.2845733231 	 1.2421368368
0.3300000000 	 1.3187495041 	 0.3085505748 	 1.2599391168
0.3600000000 	 1.3382655323 	 0.3311473369 	 1.2747565799
0.3900000000 	 1.3545872212 	 0.3522159196 	 1.2860770437
0.4200000000 	 1.3674022717 	 0.3716193339 	 1.2934199222
0.4500000000 	 1.3764492945 	 0.3892362680 	 1.2963606916
0.4800000000 	 1.3815279611 	 0.4049656285 	 1.2945555937
0.5100000000 	 1.3825071428 	 0.4187303488 	 1.2877646122
0.5400000000 	 1.3793304369 	 0.4304802141 	 1.2758705732
0.5700000000 	 1.3720186577 	 0.4401935254 	 1.2588923144
0.6000000000 	 1.3606690955 	 0.4478775188 	 1.2369902676
0.6300000000 	 1.3454516032 	 0.4535675571 	 1.2104634947
0.6600000000 	 1.3266018108 	 0.4573252069 	 1.1797381034
0.6900000000 	 1.3044119821 	 0.4592353885 	 1.1453479212
0.7200000000 	 1.2792201688 	 0.4594028412 	 1.1079091393
0.7500000000 	 1.2513983963 	 0.4579481679 	 1.0680912292
0.7800000000 	 1.2213406102 	 0.4550037158 	 1.0265866832
0.8100000000 	 1.1894510438 	 0.4507095276 	 0.9840820247
0.8400000000 	 1.1561335543 	 0.4452095492 	 0.9412321394
0.8700000000 	 1.1217823246 	 0.4386482327 	 0.8986393793
0.9000000000 	 1.0867741782 	 0.4311676219 	 0.8568382264
0.9300000000 	 1.0514626096 	 0.4229049600 	 0.8162856651
0.9600000000 	 1.0161735075 	 0.4139908208 	 0.7773568912
0.9900000000 	 0.9812024583 	 0.4045477377 	 0.7403456205
1.0200000000 	 0.9468134456 	 0.3946892806 	 0.7054680510
1.0500000000 	 0.9132387300 	 0.3845195243 	 0.6728694764
1.0800000000 	 0.8806796783 	 0.3741328435 	 0.6426325924
1.1100000000 	 0.8493083153 	 0.3636139720 	 0.6147866623
1.1400000000 	 0.8192693903 	 0.3530382671 	 0.5893168661
1.1700000000 	 0.7906827779 	 0.3424721254 	 0.5661733256
1.2000000000 	 0.7636460579 	 0.3319735047 	 0.5452794575
1.2300000000 	 0.7382371538 	 0.3215925137 	 0.5265394434
1.2600000000 	 0.7145169333 	 0.3113720372 	 0.5098447177
1.2900000000 	 0.6925317022 	 0.3013483723 	 0.4950794549
1.3200000000 	 0.6723155432 	 0.2915518572 	 0.4821250998
1.3500000000 	 0.6538924692 	 0.2820074765 	 0.4708640193
1.3800000000 	 0.6372783737 	 0.2727354351 	 0.4611823762
1.4100000000 	 0.6224827728 	 0.2637516926 	 0.4529723340
1.4400000000 	 0.6095103395 	 0.2550684538 	 0.4461337009
1.4700000000 	 0.5983622367 	 0.2466946138 	 0.4405751147
1.5000000000 	 0.5890372593 	 0.2386361573 	 0.4362148613
1.5300000000 	 0.5815327953 	 0.2308965112 	 0.4329814086
1.5600000000 	 0.5758456189 	 0.2234768531 	 0.4308137234
1.5900000000 	 0.5719725252 	 0.2163763765 	 0.4296614301
1.6200000000 	 0.5699108179 	 0.2095925144 	 0.4294848565
1.6500000000 	 0.5696586570 	 0.2031211244 	 0.4302550037
1.6800000000 	 0.5712152728 	 0.1969566353 	 0.4319534655
1.7100000000 	 0.5745810516 	 0.1910921591 	 0.4345723166
1.7400000000 	 0.5797574925 	 0.1855195682 	 0.4381139789
1.7700000000 	 0.5867470367 	 0.1802295402 	 0.4425910695
1.8000000000 	 0.5955527641 	 0.1752115724 	 0.4480262244
1.8300000000 	 0.6061779539 	 0.1704539648 	 0.4544518881
1.8600000000 	 0.6186255003 	 0.1659437755 	 0.4619100479
1.8900000000 	 0.6328971734 	 0.1616667479 	 0.4704518877
1.9200000000 	 0.6489927166 	 0.1576072127 	 0.4801373255
1.9500000000 	 0.6669087663 	 0.1537479653 	 0.4910343906
1.9800000000 	 0.6866375840 	 0.1500701221 	 0.5032183879
2.0100000000 	 0.7081655892 	 0.1465529600 	 0.5167707855
2.0400000000 	 0.7314716846 	 0.1431737430 	 0.5317777550
2.0700000000 	 0.7565253701 	 0.1399075435 	 0.5483282818
2.1000000000 	 0.7832846469 	 0.1367270681 	 0.5665117581
2.1300000000 	 0.8116937240 	 0.1336024987 	 0.5864149657
2.1600000000 	 0.8416805494 	 0.1305013649 	 0.6081183567
2.1900000000 	 0.8731542066 	 0.1273884664 	 0.6316915482
2.2200000000 	 0.9060022342 	 0.1242258676 	 0.6571879659
2.2500000000 	 0.9400879511 	 0.1209729909 	 0.6846385999
2.2800000000 	 0.9752478961 	 0.1175868381 	 0.7140448895
2.3100000000 	 1.0112895204 	 0.1140223714 	 0.7453708174
2.3400000000 	 1.0479892994 	 0.1102330854 	 0.7785343919
2.3700000000 	 1.0850914604 	 0.1061717989 	 0.8133988080
2.4000000000 	 1.1223075430 	 0.1017916890 	 0.8497637212
2.4300000000 	 1.1593170229 	 0.0970475784 	 0.8873572229
2.4600000000 	 1.1957692250 	 0.0918974703 	 0.9258292657
2.4900000000 	 1.2312867297 	 0.0863043020 	 0.9647474300
2.5200000000 	 1.2654704279 	 0.0802378625 	 1.0035960259
2.5500000000 	 1.2979063010 	 0.0736767867 	 1.0417795386
2.5800000000 	 1.3281739006 	 0.0666105093 	 1.0786313383
2.6100000000 	 1.3558563685 	 0.0590410330 	 1.1134283219
2.6400000000 	 1.3805516946 	 0.0509843489 	 1.1454117471
2.6700000000 	 1.4018847616 	 0.0424713419 	 1.1738139354
2.7000000000 	 1.4195195913 	 0.0335480289 	 1.1978898288
2.7300000000 	 1.4331711115 	 0.0242750155 	 1.2169516402
2.7600000000 	 1.4426157147 	 0.0147261105 	 1.2304041785
2.7900000000 	 1.4476999061 	 0.0049861137 	 1.2377779736
2.8200000000 	 1.4483464280 	 -0.0048521298 	 1.2387571973
2.8500000000 	 1.4445574134 	 -0.0146912367 	 1.2331996477
2.8800000000 	 1.4364143336 	 -0.0244331199 	 1.2211467412
2.9100000000 	 1.4240747452 	 -0.0339828779 	 1.2028224479
2.9400000000 	 1.4077660851 	 -0.0432524608 	 1.1786212704
2.9700000000 	 1.3877769694 	 -0.0521638593 	 1.1490865058
3.0000000000 	 1.3644466116 	 -0.0606516169 	 1.1148809693
3.0300000000 	 1.3381530657 	 -0.0686645379 	 1.0767529549
3.0600000000 	 1.3093010148 	 -0.0761665457 	 1.0355004082
3.0900000000 	 1.2783097812 	 -0.0831367210 	 0.9919361099
3.1200000000 	 1.2456021340 	 -0.0895686149 	 0.9468561884
3.1500000000 	 1.2115943350 	 -0.0954689779 	 0.9010136269
3.1800000000 	 1.1766877203 	 -0.1008560682 	 0.8550977158
3.2100000000 	 1.1412619691 	 -0.1057577074 	 0.8097197340
3.2400000000 	 1.1056700844 	 -0.1102092383 	 0.7654045931
3.2700000000 	 1.0702350058 	 -0.1142515176 	 0.7225877828
3.3000000000 	 1.0352477012 	 -0.1179290417 	 0.6816167146
3.3300000000 	 1.0009665357 	 -0.1212882788 	 0.6427554637
3.3600000000 	 0.9676176923 	 -0.1243762437 	 0.6061919189
3.3900000000 	 0.9353964184 	 -0.1272393329 	 0.5720464421
3.4200000000 	 0.9044688817 	 -0.1299224145 	 0.5403812702
3.4500000000 	 0.8749744427 	 -0.1324681547 	 0.5112100487
3.4800000000 	 0.8470281771 	 -0.1349165527 	 0.4845070412
3.5100000000 	 0.8207235113 	 -0.1373046546 	 0.4602156962
3.5400000000 	 0.7961348618 	 -0.1396664113 	 0.4382563783
3.5700000000 	 0.7733201980 	 -0.1420326509 	 0.4185331643
3.6000000000 	 0.7523234658 	 -0.1444311364 	 0.4009396810
3.6300000000 	 0.7331768358 	 -0.1468866836 	 0.3853640160
3.6600000000 	 0.7159027487 	 -0.1494213185 	 0.3716927646
3.6900000000 	 0.7005157465 	 -0.1520544576 	 0.3598143011
3.7200000000 	 0.6870240866 	 -0.1548030969 	 0.3496213707
3.7500000000 	 0.6754311403 	 -0.1576819988 	 0.3410130992
3.7800000000 	 0.6657365844 	 -0.1607038703 	 0.3338965156
3.8100000000 	 0.6579373929 	 -0.1638795254 	 0.3281876750
3.8400000000 	 0.6520286420 	 -0.1672180290 	 0.3238124571
3.8700000000 	 0.6480041357 	 -0.1707268186 	 0.3207071081
3.9000000000 	 0.6458568636 	 -0.1744118024 	 0.3188185804
3.9300000000 	 0.6455792973 	 -0.1782774332 	 0.3181047148
3.9600000000 	 0.6471635336 	 -0.1823267574 	 0.3185342986
