	 2.00 	 3.00 	 0.00 	 8.742441
	 2.09 	 2.96 	 0.03 	 8.818644
	 2.18 	 2.93 	 0.06 	 8.870629
	 2.26 	 2.89 	 0.09 	 8.897598
	 2.35 	 2.85 	 0.12 	 8.899105
	 2.43 	 2.81 	 0.15 	 8.875036
	 2.52 	 2.77 	 0.18 	 8.825596
	 2.60 	 2.72 	 0.21 	 8.751284
	 2.68 	 2.68 	 0.24 	 8.652867
	 2.76 	 2.63 	 0.27 	 8.531352
	 2.83 	 2.59 	 0.30 	 8.387954
	 2.91 	 2.54 	 0.33 	 8.224068
	 2.99 	 2.49 	 0.36 	 8.041232
	 3.06 	 2.44 	 0.39 	 7.841099
	 3.13 	 2.39 	 0.42 	 7.625406
	 3.20 	 2.34 	 0.45 	 7.395944
	 3.27 	 2.28 	 0.48 	 7.154528
	 3.34 	 2.23 	 0.51 	 6.902978
	 3.40 	 2.18 	 0.54 	 6.643088
	 3.46 	 2.12 	 0.57 	 6.376613
	 3.53 	 2.06 	 0.60 	 6.105246
	 3.59 	 2.01 	 0.63 	 5.830604
	 3.65 	 1.95 	 0.66 	 5.554218
	 3.70 	 1.89 	 0.69 	 5.277522
	 3.76 	 1.83 	 0.72 	 5.001842
	 3.81 	 1.77 	 0.75 	 4.728398
	 3.86 	 1.71 	 0.78 	 4.458295
	 3.91 	 1.65 	 0.81 	 4.192525
	 3.96 	 1.59 	 0.84 	 3.931968
	 4.00 	 1.53 	 0.87 	 3.677389
	 4.05 	 1.46 	 0.90 	 3.429451
	 4.09 	 1.40 	 0.93 	 3.188710
	 4.13 	 1.33 	 0.96 	 2.955624
	 4.17 	 1.27 	 0.99 	 2.730560
	 4.20 	 1.20 	 1.02 	 2.513797
	 4.24 	 1.14 	 1.05 	 2.305536
	 4.27 	 1.07 	 1.08 	 2.105902
	 4.30 	 1.01 	 1.11 	 1.914953
	 4.33 	 0.94 	 1.14 	 1.732689
	 4.36 	 0.87 	 1.17 	 1.559050
	 4.38 	 0.81 	 1.20 	 1.393932
	 4.40 	 0.74 	 1.23 	 1.237182
	 4.42 	 0.67 	 1.26 	 1.088612
	 4.44 	 0.60 	 1.29 	 0.947998
	 4.46 	 0.54 	 1.32 	 0.815084
	 4.47 	 0.47 	 1.35 	 0.689592
	 4.48 	 0.40 	 1.38 	 0.571218
	 4.49 	 0.33 	 1.41 	 0.459638
	 4.50 	 0.26 	 1.44 	 0.354512
	 4.51 	 0.20 	 1.47 	 0.255485
	 4.51 	 0.13 	 1.50 	 0.162190
	 4.51 	 0.06 	 1.53 	 0.074248
	 4.51 	 -0.01 	 1.56 	 -0.008727
	 4.51 	 -0.07 	 1.59 	 -0.087127
	 4.51 	 -0.14 	 1.62 	 -0.161351
	 4.50 	 -0.21 	 1.65 	 -0.231799
	 4.49 	 -0.28 	 1.68 	 -0.298873
	 4.48 	 -0.34 	 1.71 	 -0.362974
	 4.47 	 -0.41 	 1.74 	 -0.424500
	 4.45 	 -0.48 	 1.77 	 -0.483843
	 4.44 	 -0.54 	 1.80 	 -0.541388
	 4.42 	 -0.61 	 1.83 	 -0.597507
	 4.40 	 -0.67 	 1.86 	 -0.652560
	 4.38 	 -0.74 	 1.89 	 -0.706889
	 4.35 	 -0.80 	 1.92 	 -0.760814
	 4.33 	 -0.87 	 1.95 	 -0.814630
	 4.30 	 -0.93 	 1.98 	 -0.868603
	 4.27 	 -0.99 	 2.01 	 -0.922965
	 4.24 	 -1.05 	 2.04 	 -0.977909
	 4.20 	 -1.11 	 2.07 	 -1.033584
	 4.17 	 -1.18 	 2.10 	 -1.090091
	 4.13 	 -1.24 	 2.13 	 -1.147478
	 4.09 	 -1.30 	 2.16 	 -1.205736
	 4.05 	 -1.35 	 2.19 	 -1.264790
	 4.01 	 -1.41 	 2.22 	 -1.324501
	 3.97 	 -1.47 	 2.25 	 -1.384659
	 3.92 	 -1.53 	 2.28 	 -1.444978
	 3.87 	 -1.58 	 2.31 	 -1.505099
	 3.82 	 -1.64 	 2.34 	 -1.564582
	 3.77 	 -1.69 	 2.37 	 -1.622910
	 3.72 	 -1.74 	 2.40 	 -1.679486
	 3.67 	 -1.80 	 2.43 	 -1.733639
	 3.61 	 -1.85 	 2.46 	 -1.784622
	 3.55 	 -1.90 	 2.49 	 -1.831621
	 3.50 	 -1.95 	 2.52 	 -1.873760
	 3.44 	 -2.00 	 2.55 	 -1.910106
	 3.37 	 -2.04 	 2.58 	 -1.939683
	 3.31 	 -2.09 	 2.61 	 -1.961480
	 3.25 	 -2.14 	 2.64 	 -1.974465
	 3.18 	 -2.18 	 2.67 	 -1.977597
	 3.12 	 -2.22 	 2.70 	 -1.969847
	 3.05 	 -2.27 	 2.73 	 -1.950210
	 2.98 	 -2.31 	 2.76 	 -1.917723
	 2.91 	 -2.35 	 2.79 	 -1.871488
	 2.84 	 -2.39 	 2.82 	 -1.810687
	 2.76 	 -2.42 	 2.85 	 -1.734603
	 2.69 	 -2.46 	 2.88 	 -1.642641
	 2.62 	 -2.50 	 2.91 	 -1.534344
	 2.54 	 -2.53 	 2.94 	 -1.409410
	 2.46 	 -2.56 	 2.97 	 -1.267714
	 2.38 	 -2.59 	 3.00 	 -1.109315
	 2.31 	 -2.63 	 3.03 	 -0.934474
	 2.23 	 -2.65 	 3.06 	 -0.743661
	 2.15 	 -2.68 	 3.09 	 -0.537562
	 2.06 	 -2.71 	 3.12 	 -0.317083
	 1.98 	 -2.74 	 3.15 	 -0.083351
	 1.90 	 -2.76 	 3.18 	 0.162293
	 1.82 	 -2.78 	 3.21 	 0.418298
	 1.73 	 -2.80 	 3.24 	 0.682918
	 1.65 	 -2.82 	 3.27 	 0.954224
	 1.56 	 -2.84 	 3.30 	 1.230125
	 1.48 	 -2.86 	 3.33 	 1.508390
	 1.39 	 -2.88 	 3.36 	 1.786677
	 1.30 	 -2.89 	 3.39 	 2.062556
	 1.22 	 -2.91 	 3.42 	 2.333544
	 1.13 	 -2.92 	 3.45 	 2.597138
	 1.04 	 -2.93 	 3.48 	 2.850847
	 0.95 	 -2.94 	 3.51 	 3.092230
	 0.86 	 -2.95 	 3.54 	 3.318929
	 0.78 	 -2.96 	 3.57 	 3.528701
	 0.69 	 -2.96 	 3.60 	 3.719457
	 0.60 	 -2.97 	 3.63 	 3.889287
	 0.51 	 -2.97 	 3.66 	 4.036491
	 0.42 	 -2.97 	 3.69 	 4.159603
	 0.33 	 -2.97 	 3.72 	 4.257413
	 0.24 	 -2.97 	 3.75 	 4.328984
	 0.15 	 -2.97 	 3.78 	 4.373667
	 0.06 	 -2.96 	 3.81 	 4.391104
	 -0.03 	 -2.96 	 3.84 	 4.381238
	 -0.11 	 -2.95 	 3.87 	 4.344305
	 -0.20 	 -2.94 	 3.90 	 4.280833
