	 2.00 	 3.00 	 0.00 	 8.742441
	 2.06 	 2.97 	 0.02 	 8.786576
	 2.12 	 2.95 	 0.04 	 8.819960
	 2.18 	 2.92 	 0.06 	 8.842339
	 2.23 	 2.89 	 0.08 	 8.853534
	 2.29 	 2.86 	 0.10 	 8.853434
	 2.35 	 2.84 	 0.12 	 8.841997
	 2.40 	 2.81 	 0.14 	 8.819249
	 2.46 	 2.78 	 0.16 	 8.785275
	 2.52 	 2.75 	 0.18 	 8.740223
	 2.57 	 2.72 	 0.20 	 8.684293
	 2.62 	 2.69 	 0.22 	 8.617740
	 2.68 	 2.65 	 0.24 	 8.540864
	 2.73 	 2.62 	 0.26 	 8.454010
	 2.78 	 2.59 	 0.28 	 8.357560
	 2.83 	 2.56 	 0.30 	 8.251931
	 2.88 	 2.52 	 0.32 	 8.137573
	 2.93 	 2.49 	 0.34 	 8.014958
	 2.98 	 2.45 	 0.36 	 7.884581
	 3.03 	 2.42 	 0.38 	 7.746955
	 3.08 	 2.38 	 0.40 	 7.602605
	 3.12 	 2.35 	 0.42 	 7.452065
	 3.17 	 2.31 	 0.44 	 7.295878
	 3.22 	 2.28 	 0.46 	 7.134584
	 3.26 	 2.24 	 0.48 	 6.968725
	 3.30 	 2.20 	 0.50 	 6.798840
	 3.35 	 2.17 	 0.52 	 6.625457
	 3.39 	 2.13 	 0.54 	 6.449097
	 3.43 	 2.09 	 0.56 	 6.270268
	 3.47 	 2.05 	 0.58 	 6.089466
	 3.51 	 2.01 	 0.60 	 5.907169
	 3.55 	 1.97 	 0.62 	 5.723836
	 3.59 	 1.93 	 0.64 	 5.539911
	 3.63 	 1.89 	 0.66 	 5.355816
	 3.67 	 1.85 	 0.68 	 5.171951
	 3.70 	 1.81 	 0.70 	 4.988696
	 3.74 	 1.77 	 0.72 	 4.806408
	 3.77 	 1.73 	 0.74 	 4.625422
	 3.81 	 1.69 	 0.76 	 4.446049
	 3.84 	 1.65 	 0.78 	 4.268580
	 3.87 	 1.61 	 0.80 	 4.093280
