	 2.00 	 3.00 	 0.00 	 8.748441
	 2.06 	 2.98 	 0.02 	 8.819519
	 2.12 	 2.96 	 0.04 	 8.880213
	 2.18 	 2.94 	 0.06 	 8.930160
	 2.24 	 2.92 	 0.08 	 8.969065
	 2.29 	 2.89 	 0.10 	 8.996696
	 2.35 	 2.87 	 0.12 	 9.012890
	 2.41 	 2.85 	 0.14 	 9.017548
	 2.46 	 2.82 	 0.16 	 9.010633
	 2.52 	 2.80 	 0.18 	 8.992171
	 2.58 	 2.77 	 0.20 	 8.962247
	 2.63 	 2.75 	 0.22 	 8.921001
	 2.69 	 2.72 	 0.24 	 8.868626
	 2.74 	 2.69 	 0.26 	 8.805365
	 2.79 	 2.67 	 0.28 	 8.731510
	 2.85 	 2.64 	 0.30 	 8.647392
	 2.90 	 2.61 	 0.32 	 8.553384
	 2.95 	 2.58 	 0.34 	 8.449892
	 3.00 	 2.55 	 0.36 	 8.337353
	 3.05 	 2.52 	 0.38 	 8.216232
	 3.10 	 2.49 	 0.40 	 8.087016
	 3.15 	 2.46 	 0.42 	 7.950213
	 3.20 	 2.43 	 0.44 	 7.806345
	 3.25 	 2.40 	 0.46 	 7.655943
	 3.29 	 2.37 	 0.48 	 7.499550
	 3.34 	 2.33 	 0.50 	 7.337711
	 3.39 	 2.30 	 0.52 	 7.170972
	 3.43 	 2.26 	 0.54 	 6.999877
	 3.48 	 2.23 	 0.56 	 6.824966
	 3.52 	 2.20 	 0.58 	 6.646771
	 3.56 	 2.16 	 0.60 	 6.465813
	 3.61 	 2.12 	 0.62 	 6.282601
	 3.65 	 2.09 	 0.64 	 6.097630
	 3.69 	 2.05 	 0.66 	 5.911379
	 3.73 	 2.02 	 0.68 	 5.724308
	 3.77 	 1.98 	 0.70 	 5.536858
	 3.81 	 1.94 	 0.72 	 5.349453
	 3.85 	 1.90 	 0.74 	 5.162491
	 3.88 	 1.86 	 0.76 	 4.976352
	 3.92 	 1.83 	 0.78 	 4.791393
	 3.95 	 1.79 	 0.80 	 4.607946
	 3.99 	 1.75 	 0.82 	 4.426324
	 4.02 	 1.71 	 0.84 	 4.246814
	 4.06 	 1.67 	 0.86 	 4.069682
	 4.09 	 1.63 	 0.88 	 3.895172
	 4.12 	 1.58 	 0.90 	 3.723504
	 4.15 	 1.54 	 0.92 	 3.554879
	 4.18 	 1.50 	 0.94 	 3.389475
	 4.21 	 1.46 	 0.96 	 3.227452
	 4.24 	 1.42 	 0.98 	 3.068948
	 4.27 	 1.38 	 1.00 	 2.914084
	 4.29 	 1.33 	 1.02 	 2.762961
	 4.32 	 1.29 	 1.04 	 2.615666
	 4.34 	 1.25 	 1.06 	 2.472268
	 4.37 	 1.20 	 1.08 	 2.332819
