-3.1416	-3.0159	-14.5684	0.0102
-3.1416	-3.0034	5.2209	0.1762
-3.1416	-2.3122	-1.4498	0.1854
-3.1416	-1.8221	17.7666	0.1808
-3.1416	-1.7342	-8.1441	0.0712
-3.1416	-1.7090	-13.9970	0.1866
-3.1416	-1.1938	-7.3752	0.1808
-3.1416	-1.1812	-8.2065	0.0420
-3.1416	-0.5529	-14.4528	0.0609
-3.1416	-0.4273	-1.3444	0.1951
-3.1416	-0.0628	-7.7685	0.1795
-3.1416	0.1885	10.7375	0.0837
-3.1416	0.4901	11.1856	0.1920
-3.1416	0.5655	-1.9275	0.0437
-3.1416	0.7540	4.5926	0.1277
-3.1416	2.7646	-1.6572	0.1375
-3.1416	2.8903	4.4612	0.0863
-3.1416	2.9405	17.7723	0.1796
-3.1290	-3.0285	-7.8878	0.1549
-3.1290	-2.1237	-1.1963	0.1963
-3.1290	-2.0483	-7.7447	0.1818
-3.1290	-1.7342	4.7633	0.1736
-3.1290	-1.3446	-13.9093	0.1952
-3.1290	-1.2441	-1.1220	0.1879
-3.1290	-1.2189	-7.4091	0.1861
-3.1290	-1.2064	-7.7241	0.1874
-3.1290	-1.1938	-8.0044	0.1181
-3.1290	-1.1184	4.8243	0.1841
-3.1290	-0.5027	-7.7546	0.1821
-3.1290	-0.0754	-7.7266	0.1857
-3.1290	0.2388	17.7930	0.1748
-3.1290	0.5781	-7.6491	0.1934
-3.1290	0.7163	-14.4715	0.0532
-3.1165	-2.0860	11.7395	0.0706
-3.1165	-2.0735	-8.1154	0.0824
-3.1165	-1.9227	-1.4337	0.1870
-3.1165	-1.5205	-1.4527	0.1850
-3.1165	-1.5080	-1.9418	0.0374
-3.1165	-1.2064	-8.0666	0.0970
-3.1165	-1.1687	-1.5634	0.1646
-3.1165	-1.1058	-1.4802	0.1807
-3.1165	-0.7917	5.1704	0.1864
-3.1165	-0.7540	-26.9759	0.0782
-3.1165	0.1885	10.7181	0.0762
-3.1165	2.6389	11.0357	0.1715
-3.1165	3.0913	-8.1777	0.0576
-3.1165	3.1039	11.0040	0.1648
-3.1039	-1.8724	-1.4521	0.1850
-3.1039	-1.7844	-8.1512	0.0684
-3.1039	-1.4954	-1.5766	0.1622
-3.1039	-1.2818	-7.7384	0.1846
-3.1039	-1.2566	-7.3367	0.1738
