-3.1416	-3.1416	-1.6127	-1.4832
-3.1416	-3.1290	4.6710	-1.4838
-3.1416	-3.1165	8.2929	-1.5679
-3.1416	-3.1039	-8.5518	-1.1059
-3.1416	-3.0913	-0.5342	-0.3267
-3.1416	-3.0788	7.8674	-1.8287
-3.1416	-3.0662	-6.0230	-2.2302
-3.1416	-3.0536	-1.6757	-1.3823
-3.1416	-3.0411	-6.1997	-2.2282
-3.1416	-3.0285	-7.8908	-1.4889
-3.1416	-2.9908	-7.9523	-1.4001
-3.1416	-2.9782	-6.0516	-2.2308
-3.1416	-2.9657	-5.5953	-2.1775
-3.1416	-2.9531	-5.9748	-2.2283
-3.1416	-2.9405	-5.5982	-2.1781
-3.1416	-2.9280	-7.9593	-1.3811
-3.1416	-2.9154	-7.9588	-1.3828
-3.1416	-2.9028	-7.8923	-1.4872
-3.1416	-2.8903	-7.9126	-1.4633
-3.1416	-2.8777	-7.9575	-1.3867
-3.1416	-2.8651	-7.9588	-1.3827
-3.1416	-2.8526	-7.9585	-1.3836
-3.1416	-2.8400	-7.9528	-1.3988
-3.1416	-2.8274	-7.9188	-1.4553
-3.1416	-2.8149	-7.8964	-1.4826
-3.1416	-2.8023	-7.8930	-1.4865
-3.1416	-2.7897	-7.8926	-1.4869
-3.1416	-2.7772	-7.8930	-1.4865
-3.1416	-2.7646	-7.8967	-1.4823
-3.1416	-2.7520	-7.9214	-1.4519
-3.1416	-2.7395	-7.9545	-1.3948
-3.1416	-2.7269	-7.9587	-1.3831
-3.1416	-2.7143	-7.9588	-1.3826
-3.1416	-2.7018	-7.9572	-1.3876
-3.1416	-2.6892	-7.9042	-1.4736
-3.1416	-2.6766	-7.8941	-1.4852
-3.1416	-2.6641	-7.9590	-1.3821
-3.1416	-2.6515	-7.9299	-1.4399
-3.1416	-2.6389	-5.5946	-2.1774
-3.1416	-2.6264	-6.0506	-2.2308
-3.1416	-2.6138	-5.6085	-2.1804
-3.1416	-2.6012	-5.5960	-2.1777
